Äŕňŕ;Ęîđäčíŕňű,0;;Ďëîůŕäü ďîćŕđŕ, ęě2;Ńđĺäí˙˙ ňĺěďĺđŕňóđŕ âîçäóőŕ, Ń0;Ńđĺäí˙˙ îňíîńčňĺëüíŕ˙ âëŕćíîńňü âîçäóőŕ, %;Ęîëč÷ĺńňâî îńŕäęîâ, ěě;Íŕďđŕâëĺíčĺ âĺňđŕ â 12:00;Ńđĺäí˙˙ ńęîđîńňü âĺňđŕ, ě/c;Çŕăđ˙çíĺíčĺ 137Cs, ęÁę/ě2;Ďđčěĺ÷ŕíčĺ
;ń,ř;â,ä;;;;;;;;
08.04.16;52.424100 ;32.356400 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;52.424499 ;32.366300 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;52.397900 ;32.934900 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;53.068600 ;35.006500 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;53.275600 ;33.565899 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;53.052000 ;33.372100 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
08.04.16;53.052200 ;33.383399 ;N/A;9,9;67,6;0;ŢÂ;1,4;;
10.04.16;52.420429 ;34.686584 ;6,68 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.426291 ;34.819793 ;3,99 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.504937 ;34.443512 ;6,57 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.135649 ;34.075470 ;5,83;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.081239 ;33.715667 ;7,68 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.244262 ;33.592071 ;9,85 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.122465 ;33.453369 ;6,99 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.116696 ;33.203430 ;1,993 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.636903 ;33.200683 ;7,85 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.676781 ;33.423156 ;7,31 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.802678 ;33.390197 ;4,8 ;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.555499 ;32.059199 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.466199 ;32.465999 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.597800 ;32.866700 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.622999 ;33.095600 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.436700 ;33.362100 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.429499 ;33.364199 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.656399 ;33.504400 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.659900 ;33.510700 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.652700 ;33.512800 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.639800 ;33.844199 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.158299 ;34.455799 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.158299 ;34.461500 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.235699 ;34.386500 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.262499 ;34.424800 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;52.269999 ;34.422700 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.088700 ;34.729300 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.057599 ;34.898700 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.137100 ;35.050000 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.138100 ;35.053200 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.461100 ;34.425199 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.461200 ;34.419199 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.574900 ;34.431999 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.573899 ;34.429099 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.657300 ;34.371099 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.656300 ;34.367899 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.995600 ;33.536500 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.515300 ;33.714500 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.480900 ;33.149100 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.348100 ;33.648900 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.321299 ;33.694900 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.323099 ;33.701299 ;N/A;16,5;45,8;0;ŢÂ;2;;
10.04.16;53.333400 ;33.880600 ;N/A;16,5;45,8;0;ŢÂ;2;;
11.04.16;53.099384 ;32.277832 ;9,31 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.770785 ;33.175964 ;10,23 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.199611 ;34.591827 ;6,72 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.401999 ;34.893951 ;12,96 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.975521 ;34.828033 ;7,08 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.847985 ;34.330902 ;6,16 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.144711 ;33.266601 ;10,86 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.114223 ;33.388824 ;1,993 ;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.975699 ;31.714499 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.973100 ;31.699199 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.802200 ;32.670799 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.661200 ;32.916700 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.575600 ;33.030300 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.570799 ;33.026800 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.449500 ;33.096599 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.447500 ;33.111700 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.529200 ;33.608899 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.100700 ;34.544499 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.091700 ;34.541399 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.167099 ;34.386399 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.396600 ;34.477700 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.823899 ;34.673699 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.070899 ;34.924000 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.054700 ;34.596499 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.057000 ;34.602900 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.054899 ;34.588199 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.131600 ;32.366700 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.025100 ;33.517699 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;53.019300 ;33.512700 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.894399 ;33.432199 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.892200 ;33.417599 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.788700 ;33.496299 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.895700 ;33.131500 ;N/A;11,1;66,4;0;ŃÂ;3;;
11.04.16;52.802200 ;32.670799 ;N/A;11,1;66,4;0;ŃÂ;3;;
12.04.16;53.114223 ;32.269592 ;3,81 ;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.929007 ;33.471221 ;2,694 ;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;52.583500 ;32.695600 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;52.583399 ;32.698899 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;52.252999 ;34.353499 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;52.889600 ;34.629000 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;52.889600 ;34.624500 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.739800 ;33.973399 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.738300 ;33.953800 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.736899 ;33.949500 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.919800 ;33.748200 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.919800 ;33.743999 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.756100 ;33.340900 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.626500 ;33.496399 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.756100 ;33.340900 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.708900 ;33.206200 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
12.04.16;53.708900 ;33.202199 ;N/A;10,3;62,6;0;ŃÂ;1,8;;
13.04.16;53.045754 ;32.224273 ;5,07 ;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.171884 ;33.276214 ;4,61 ;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.934868 ;33.449249 ;6,59 ;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.142499 ;31.742400 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.142200 ;31.731100 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.903500 ;31.943200 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.886999 ;32.680300 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.883200 ;32.661699 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.708500 ;34.740099 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.858900 ;33.982699 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.909499 ;34.816500 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.970200 ;34.450000 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.965699 ;34.453700 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.986700 ;33.967500 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.990299 ;33.983399 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.858900 ;33.982699 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.042400 ;33.891300 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.207800 ;33.939199 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.167500 ;33.643000 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.950199 ;33.653600 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;52.892299 ;33.406500 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.316899 ;34.159000 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.384000 ;33.998799 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.314300 ;33.598300 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.311500 ;33.581999 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.227700 ;33.411699 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.425200 ;33.241999 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.418500 ;32.880099 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.143599 ;32.984000 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.142200 ;32.978099 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.140000 ;32.965999 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.594700 ;33.272399 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.617600 ;33.511400 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.842699 ;33.599200 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.868199 ;33.582600 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
13.04.16;53.840999 ;33.596399 ;N/A;13,2;56,5;0;ŢÂ;2,3;;
18.04.16;52.128099 ;34.492100 ;N/A;10,2;79,4;1;ŃÇ;2,8;;
20.04.16;52.662199 ;33.267600 ;N/A;8,1;55,4;0;Ç;2,9;;
20.04.16;52.660299 ;33.286999 ;N/A;8,1;55,4;0;Ç;2,9;;
20.04.16;52.918900 ;33.513099 ;N/A;8,1;55,4;0;Ç;2,9;;
25.04.16;53.149400 ;33.614700 ;N/A;11,3;67,4;0;Â;3;;
25.04.16;53.140600 ;33.611199 ;N/A;11,3;67,4;0;Â;3;;
02.05.16;52,8379;32.744400 ;N/A;13;42,6;0;Ń;2,1;;
03.05.16;53.845199 ;33.324399 ;N/A;14,2;44;0;ŃÂ;1,3;;
03.05.16;53.249499 ;33.846800 ;N/A;14,2;44;0;ŃÂ;1,3;;
11.05.16;52.305600 ;34.777400 ;N/A;17,5;52,5;0;Ç;0,8;;
13.05.16;53.961500 ;33.736800 ;N/A;12,8;50,6;0;Â;2,9;;
13.05.16;53.958699 ;33.731300 ;N/A;12,8;50,6;0;Â;2,9;;
13.05.16;53.591000 ;33.510899 ;N/A;12,8;50,6;0;Â;2,9;;
29.05.16;52.329200 ;34,360999;N/A;21;67,6;0,9;ŃÂ;2,6;;
29.05.16;52.309599 ;34.779099 ;N/A;21;67,6;0,9;ŃÂ;2,6;;
31.05.16;53.183599 ;34.151599 ;N/A;21,1;56;0;Â;3,9;;
01.06.16;53.106500 ;33.741300 ;N/A;15,6;52,4;0;Â;2,8;;
09.06.16;52.165499 ;34.653199 ;N/A;14,9;66,6;7;ŢÇ;1,9;;
09.06.16;52.369800 ;34.757699 ;N/A;14,9;66,6;7;ŢÇ;1,9;;
09.06.16;52.331499 ;34.933400 ;N/A;14,9;66,6;7;ŢÇ;1,9;;
26.06.16;53.184200 ;34.146400 ;N/A;24,1;63,4;0;ŢÇ;1,1;;
26.06.16;53.298199 ;34.317000 ;N/A;24,1;63,4;0;ŢÇ;1,1;;
26.06.16;53.656000 ;33.397699 ;N/A;24,1;63,4;0;ŢÇ;1,1;;
01.07.16;53.444699 ;34.415800 ;N/A;22,7;61,5;0;ŃÂ;0,9;;
14.07.16;52.066699 ;34.675199 ;N/A;24,5;64,1;0;Ţ;1,1;;
14.07.16;53.007300 ;35.023600 ;N/A;24,5;64,1;0;Ţ;1,1;;
14.07.16;53.116199 ;33.418000 ;N/A;24,5;64,1;0;Ţ;1,1;;
25.07.16;52.586000 ;32.364700 ;N/A;22,4;71,4;0;ŃÂ;2;;
25.07.16;52.685400 ;35.047200 ;N/A;22,4;71,4;0;ŃÂ;2;;
27.07.16;53.443599 ;34.420900 ;N/A;22,6;68,6;0;Ç;1;;
27.07.16;53.440400 ;34.414000 ;N/A;22,6;68,6;0;Ç;1;;
28.07.16;51.966480 ;34.379653 ;1,993 ;22,1;76,9;8;Ţ;0,9;;
28.07.16;52.439100 ;32.015100 ;N/A;22,1;76,9;8;Ţ;0,9;;
29.07.16;51.968596 ;34.372100 ;3,09 ;24,1;70,1;0;Ç;1,1;;
29.07.16;52.689000 ;32.554499 ;N/A;24,1;70,1;0;Ç;1,1;;
29.07.16;52.682100 ;32.559700 ;N/A;24,1;70,1;0;Ç;1,1;;
30.07.16;51.966480 ;34.362487 ;3,38 ;23,6;70,4;0;Ç;1,6;;
30.07.16;51.909900 ;34.294800 ;N/A;23,6;70,4;0;Ç;1,6;;
30.07.16;53.443500 ;34.419999 ;N/A;23,6;70,4;0;Ç;1,6;;
01.08.16;52.702000 ;35.003999 ;N/A;23,9;66,3;0;Ţ;1,1;;
01.08.16;52.953100 ;33.940300 ;N/A;23,9;66,3;0;Ţ;1,1;;
01.08.16;53.221500 ;34.437100 ;N/A;23,9;66,3;0;Ţ;1,1;;
01.08.16;53.446499 ;34.419999 ;N/A;23,9;66,3;0;Ţ;1,1;;
01.08.16;53.444900 ;34.412700 ;N/A;23,9;66,3;0;Ţ;1,1;;
05.08.16;53.438099 ;34.412899 ;N/A;22,1;59,6;0;Ç;1,3;;
06.08.16;51.887099 ;34.402999 ;N/A;23,7;57;0;Ţ;0,9;;
06.08.16;53.445999 ;34.418199 ;N/A;23,7;57;0;Ţ;0,9;;
07.08.16;52.415600 ;33.333800 ;N/A;22;68,6;0;ŢÇ;2,4;;
07.08.16;52.313100 ;34.404400 ;N/A;22;68,6;0;ŢÇ;2,4;;
11.08.16;52.586200 ;32.418800 ;N/A;22,5;61,1;0;ŢÇ;2;;
15.08.16;52.497400 ;32.418000 ;N/A;15,9;74,1;2;Ç;3,2;;
15.08.16;52.626000 ;32.706799 ;N/A;15,9;74,1;2;Ç;3,2;;
17.08.16;52.700799 ;32.885599 ;N/A;16,1;75,3;4;Ţ;1,3;;
17.08.16;52.599000 ;33.050500 ;N/A;16,1;75,3;4;Ţ;1,3;;
22.08.16;52.620142 ;32.687072 ;6,23 ;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;52.150238 ;34.228248 ;8,08 ;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;52.161402 ;34.228591 ;8,61 ;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;53.440400 ;34.416099 ;N/A;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;52.714600 ;32.810900 ;N/A;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;52.711800 ;32.810599 ;N/A;22,6;68,4;0;ŃÂ;2,5;;
22.08.16;52.476199 ;33.012100 ;N/A;22,6;68,4;0;ŃÂ;2,5;;
26.08.16;52.237899 ;34.359000 ;N/A;16,8;71,1;0;ŃÇ;1,8;;
26.08.16;52.240299 ;34.373800 ;N/A;16,8;71,1;0;ŃÇ;1,8;;
27.08.16;52.648599 ;32.616800 ;N/A;20,6;66,1;0;Ç;1,6;;
28.08.16;52.379371 ;34.601440 ;7,22 ;21,8;57,1;0;ŃÇ;2,3;;
28.08.16;51.884600 ;34.371599 ;N/A;21,8;57,1;0;ŃÇ;2,3;;
28.08.16;51.884400 ;34.367999 ;N/A;21,8;57,1;0;ŃÇ;2,3;;
28.08.16;53.083399 ;33.661300 ;N/A;21,8;57,1;0;ŃÇ;2,3;;
28.08.16;53.078400 ;33.657799 ;N/A;21,8;57,1;0;ŃÇ;2,3;;
29.08.16;52.546500 ;31.906199 ;N/A;22,4;55;0;Ţ;1,5;;
29.08.16;52.565999 ;32.638200 ;N/A;22,4;55;0;Ţ;1,5;;
05.09.16;52.610800 ;32.750999 ;N/A;18,1;75,3;20;ŢÇ;1,5;;
05.09.16;52.612800 ;32.758799 ;N/A;18,1;75,3;20;ŢÇ;1,5;;
30.09.16;52.425299 ;33.795399 ;N/A;13,2;82,6;0;ŢÇ;1,9;;
03.10.16;52.728200 ;35.022399 ;N/A;14,8;81,1;0;Ţ;0,9;;
22.10.16;52.486543 ;33.571472 ;4,55 ;4;67,6;0;Â;2,9;;
22.10.16;52.561899 ;33.727399 ;N/A;4;67,6;0;Â;2,9;;
22.10.16;52.557900 ;33.732300 ;N/A;4;67,6;0;Â;2,9;;
22.10.16;52.208299 ;34.280300 ;N/A;4;67,6;0;Â;2,9;;
24.10.16;53.164300 ;34.278700 ;N/A;1,8;62,8;0;Â;4,1;;
25.10.16;52.479853 ;33.557739 ;12,84 ;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.536899 ;33.620199 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.534500 ;33.634899 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.400599 ;33.458899 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.359800 ;33.431800 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.371699 ;33.425500 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;52.400800 ;33.457700 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;53.024000 ;34.041200 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;53.020299 ;34.048100 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;53.557999 ;33.697700 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;53.556800 ;33.694200 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
25.10.16;53.547900 ;33.690200 ;N/A;1,5;48,8;0;ŢÂ;4,2;;
 04.03.17;53.122499 ;32.907400 ;N/A;3;73,4;0;ŢÇ;1,8;;
07.03.17;52.899000 ;33.440599 ;N/A;6,3;76,8;0;ŢÂ;2,1;;
08.03.17;52.769539 ;31.634445 ;3,86 ;6,2;75,3;0;ŢÂ;1,1;;
09.03.17;52.784492 ;31.641311 ;1,993 ;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.998599 ;31.989100 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.612600 ;33.622399 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.453200 ;33.545600 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.455099 ;33.564100 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.342299 ;33.891799 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.340800 ;33.898800 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.176899 ;34.552400 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.178800 ;34.572500 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.102300 ;34.550300 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.106599 ;34.556400 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.998000 ;33.933300 ;N/A;6;64,9;0;ŢÂ;2,4;;
09.03.17;52.999800 ;33.950700 ;N/A;6;64,9;0;ŢÂ;2,4;;
10.03.17;52.859595 ;34.672508 ;5,34 ;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;53.019400 ;31.979699 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.606800 ;31.835199 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.606000 ;31.862799 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.607900 ;31.885699 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.369699 ;33.325899 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.292400 ;34.354299 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.295399 ;34.366100 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
10.03.17;52.290000 ;34.372000 ;N/A;5,7;63,9;0;ŢÂ;2,4;;
11.03.17;52.183999 ;34.188800 ;N/A;3,9;70,6;0;Â;1,8;;
11.03.17;52.287099 ;34.582099 ;N/A;3,9;70,6;0;Â;1,8;;
11.03.17;52.286700 ;34.588199 ;N/A;3,9;70,6;0;Â;1,8;;
12.03.17;53.115872 ;33.954277 ;3,13 ;3,7;56,6;0;Â;2,3;;
12.03.17;52.533800 ;34.659500 ;N/A;3,7;56,6;0;Â;2,3;;
13.03.17;52.383563 ;33.098716 ;5,84 ;2,8;60,9;0;Â;2;;
13.03.17;53.089900 ;34.009208 ;3,99 ;2,8;60,9;0;Â;2;;
13.03.17;52.528099 ;33.082300 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.435800 ;33.034900 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.438100 ;33.049400 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.440499 ;33.064200 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.548900 ;33.762399 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.551099 ;33.776899 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.269500 ;34.000500 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.267500 ;34.015000 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.198700 ;34.098199 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;52.877600 ;33.486599 ;N/A;2,8;60,9;0;Â;2;;
13.03.17;53.587500 ;34.359300 ;N/A;2,8;60,9;0;Â;2;;
14.03.17;51.979170 ;34.145250 ;3,88 ;2,6;66,5;0;Â;1,1;;
14.03.17;52.129600 ;34.554200 ;N/A;2,6;66,5;0;Â;1,1;;
14.03.17;52.206599 ;34.406500 ;N/A;2,6;66,5;0;Â;1,1;;
14.03.17;52.213200 ;34.403300 ;N/A;2,6;66,5;0;Â;1,1;;
14.03.17;52.182600 ;34.198999 ;N/A;2,6;66,5;0;Â;1,1;;
15.03.17;52.498667 ;34.463424 ;5,84 ;4,5;68,5;0;Ţ;1,6;;
15.03.17;53.044000 ;33.352699 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;53.036399 ;33.357700 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;53.024800 ;33.510700 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.817200 ;33.464899 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.477499 ;32.126800 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.233899 ;34.426400 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.198400 ;34.519600 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.195700 ;34.517300 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.084300 ;34.237400 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.086800 ;34.248200 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.069000 ;34.439200 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.063599 ;34.586100 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.060800 ;34.570499 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.873200 ;34.631699 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.985700 ;34.674599 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.983799 ;34.691700 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;53.039900 ;34.010199 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;52.988200 ;35.002700 ;N/A;4,5;68,5;0;Ţ;1,6;;
15.03.17;53.570000 ;34.264099 ;N/A;4,5;68,5;0;Ţ;1,6;;
17.03.17;52.757599 ;31.634600 ;N/A;3;70,1;0;Â;1,4;;
17.03.17;52.526900 ;31.796099 ;N/A;3;70,1;0;Â;1,4;;
23.03.17;52.773299 ;34.049699 ;N/A;6,5;63,5;5;ŃÇ;2,1;;
